call_id,origin,source_dataset,category,sub_category,preset,candidate,trial,seed,source_experiment,source_variant,score_version,response_midi_file,response_midi_sha256,previous_objective_score,rescore_abs_drift,objective_score,style_compliance_score,non_style_structural_score,tonality_score,rhythm_score,interval_score,repetition_score,pitch_diversity_score,compression_score,pche,upc,psr,tone_span_ratio,cpr,longest_repeat_run,strong_beat_stable_rate,qualified_note_rate,qualified_rhythm_rate,groove_similarity,cadence_score,max_abs_interval,note_count,duration_seconds
R22,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_conservative,amt_small_controlled,15,132276040,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1379_response_only.mid,86054294813f9f9324940b6586dbbe383eb7fdba1ec57b19d0c5eb24ea648448,0.832051,0.000000181,0.832051,0.940476,0.753537,1.000000,0.875000,0.742857,0.714286,0.695156,0.917293,1.905639,4.000000,1.000000,0.000000,0.142857,2.000000,1.000000,0.875000,1.000000,0.750000,1.000000,7.000000,8.000000,4.752000
R30,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_conservative,amt_small_controlled,9,140270010,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S137_response_only.mid,0c224a90a5cd50730a4f306bfa9ad235584bbb5c8b36c7cb089d23c973a6d5c8,0.746082,0.000000276,0.746082,0.736111,0.753303,0.666667,0.812500,0.760000,0.866667,0.762536,0.546939,2.280639,5.000000,1.000000,0.000000,0.066667,2.000000,0.000000,1.000000,1.000000,0.437500,1.000000,5.000000,16.000000,4.980000
R09,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_conservative,amt_small_controlled,1,119261875,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1380_response_only.mid,c5b7314c9b5361b024fd2e3f925a2f9bae635699881a9bffb344781b41545468,0.837000,0.000000168,0.837000,0.916777,0.779231,1.000000,0.825231,0.823529,0.764706,0.985721,0.433648,2.016876,5.000000,1.000000,0.000000,0.117647,2.000000,1.000000,1.000000,0.944444,0.531250,1.000000,5.000000,18.000000,5.160000
R33,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_conservative,amt_small_controlled,11,143272037,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1381_response_only.mid,c4169ddfd54475b4e648b7312649a745421d710b0364f593348d263969d755b0,0.824612,0.000000173,0.824612,0.910714,0.762262,1.000000,0.812500,0.871429,0.714286,0.825490,0.554007,2.206239,5.000000,1.000000,0.000000,0.142857,2.000000,1.000000,1.000000,1.000000,0.437500,1.000000,7.000000,15.000000,5.160000
R19,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_conservative,amt_small_controlled,11,129271995,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1382_response_only.mid,451debf44eaaa170671200abd0113413c17e231aedc88a27b24cfdbca47d95bf,0.829085,0.000000457,0.829085,0.893078,0.782746,1.000000,0.775463,0.650000,1.000000,0.636731,0.878505,1.836592,4.000000,1.000000,0.125000,0.000000,1.000000,1.000000,0.888889,1.000000,0.437500,1.000000,8.000000,9.000000,5.112000
A09,artificial_stress,calls_50,arched_contour,copied_from_call50,pentatonic_conservative,amt_small_controlled,8,59268758,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1383_response_only.mid,4d9670c176f48e42c3629f3ed2f642fcf8dc3c11004d93d0c80769351fe0bd76,0.690405,0.000000056,0.690405,0.607143,0.750698,0.666667,0.541667,0.580000,1.000000,0.758776,0.647764,1.980826,4.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.625000,1.000000,5.000000,11.000000,4.872000
A06,artificial_stress,calls_50,syncopation,copied_from_call50,pentatonic_conservative,amt_small_controlled,2,56262695,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1384_response_only.mid,7d7365d49f970cafb905da44bec72d64fffc5eea61488ad7283515ed45203dc6,0.818440,0.000000404,0.818440,0.755952,0.863690,0.666667,0.854167,0.940000,1.000000,0.746242,0.672666,2.299896,5.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.562500,1.000000,7.000000,11.000000,4.800000
P009,public_midi_extract,POP909,clear_motif_melody,two_bar_pop909_melody,pentatonic_conservative,amt_small_controlled,1,69261725,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1385_response_only.mid,e71ccccd0baefb9d9e286e0613d43a0147734693c380915b2c6716565c53ee51,0.708311,0.000000040,0.708311,0.747024,0.680278,0.833333,0.652083,0.666667,0.555556,0.686545,0.895558,1.895462,4.000000,1.000000,0.000000,0.222222,2.000000,0.500000,0.800000,0.500000,0.656250,1.000000,7.000000,10.000000,5.256000
A02,artificial_stress,calls_50,modal_question,copied_from_call50,pentatonic_conservative,amt_small_controlled,1,52261674,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1386_response_only.mid,ec89efc66c35191b5e312dcaf08ff20a7a09985144e2dcfebe009d2dfd210bf1,0.880017,0.000000036,0.880017,0.858856,0.895340,1.000000,0.703598,0.880000,1.000000,0.842019,0.830146,2.186704,5.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.454545,0.656250,1.000000,5.000000,11.000000,5.040000
A02,artificial_stress,calls_50,modal_question,copied_from_call50,pentatonic_conservative,amt_small_controlled,12,52272773,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1387_response_only.mid,feb7d99991897a5d3ffb7f6279e3d03c748e3571160b64419c32fea089645984,0.847932,0.000000032,0.847932,0.803571,0.880055,1.000000,0.587500,0.822222,1.000000,0.791474,0.916256,2.246439,5.000000,1.000000,0.111111,0.000000,1.000000,1.000000,1.000000,0.200000,0.562500,1.000000,8.000000,10.000000,4.980000
P045,public_midi_extract,POP909,false_ending_pause,two_bar_pop909_bridge,pentatonic_conservative,amt_small_controlled,4,105264860,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1388_response_only.mid,00b3e4a42d64f0349ca9336c7d124a47a896057a23ac95c06b428045f76042f1,0.482906,0.000000275,0.482906,0.648810,0.362769,0.666667,0.629167,0.700000,0.000000,0.145478,0.640394,1.521928,3.000000,1.000000,0.000000,0.500000,2.000000,0.000000,0.200000,1.000000,0.687500,1.000000,5.000000,5.000000,4.080000
P028,public_midi_extract,POP909,chord_arpeggio_polyphonic,two_bar_pop909_piano,pentatonic_conservative,amt_small_controlled,10,88270863,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1389_response_only.mid,6cdfa6b5b8c1aae748de586e4f5826193a27d7cc496368134b20ee5a45d0e572,0.753337,0.000000347,0.753337,0.865097,0.672406,0.900000,0.826705,0.520000,0.800000,0.662998,0.755760,1.867634,4.000000,1.000000,0.000000,0.100000,2.000000,1.000000,0.909091,0.727273,0.843750,0.700000,7.000000,11.000000,5.220000
P002,public_midi_extract,POP909,clear_motif_melody,two_bar_pop909_bridge,pentatonic_conservative,amt_small_controlled,1,62261704,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S138_response_only.mid,7a5887c9fd25448174f7a33be943967a419aebef0515136f3580e174e242a6be,0.748107,0.000000054,0.748107,0.591811,0.861287,0.666667,0.509470,0.820000,1.000000,0.900088,0.659341,2.118078,5.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.090909,0.437500,1.000000,5.000000,11.000000,4.800000
R34,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_conservative,amt_small_controlled,1,144261950,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1390_response_only.mid,936639be508029e23d9fa12ad6ef2cae47f35402311dc66f4bf3b446601fe595,0.710235,0.000000440,0.710235,0.896284,0.575509,1.000000,0.782197,0.820000,0.000000,0.721066,0.852459,1.936260,4.000000,1.000000,0.000000,0.300000,4.000000,1.000000,1.000000,0.909091,0.437500,1.000000,5.000000,11.000000,4.800000
R07,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_conservative,amt_small_controlled,4,117264896,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1391_response_only.mid,0576c354a34962511c848b0f89fc9c9f8487c03ac7d9d1191d3d7f7ce67dc281,0.879598,0.000000240,0.879598,0.900794,0.864249,1.000000,0.791667,1.000000,0.818182,0.805745,0.775510,2.229574,5.000000,1.000000,0.000000,0.090909,2.000000,1.000000,1.000000,1.000000,0.375000,1.000000,3.000000,12.000000,4.980000
R39,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_conservative,amt_small_controlled,10,149271046,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1392_response_only.mid,64df0a213c52bcfe85998a363893f7541f718be097e96e55892b08585c6a44f3,0.740519,0.000000351,0.740519,0.940476,0.595723,1.000000,0.875000,0.630769,0.692308,0.544336,0.450047,1.727397,4.000000,1.000000,0.000000,0.153846,2.000000,1.000000,1.000000,1.000000,0.625000,1.000000,5.000000,14.000000,5.160000
A02,artificial_stress,calls_50,modal_question,copied_from_call50,pentatonic_conservative,amt_small_controlled,6,52266719,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1393_response_only.mid,2f97b181a431df12af3d51b93801d9eabfa852e43f4a244b1f1d591831e0dfe5,0.857636,0.000000356,0.857636,0.813492,0.889602,1.000000,0.608333,0.866667,1.000000,0.791474,0.891626,2.246439,5.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.200000,0.625000,1.000000,5.000000,10.000000,4.920000
P033,public_midi_extract,POP909,sparse_short,two_bar_pop909_melody,pentatonic_conservative,amt_small_controlled,8,93268860,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1394_response_only.mid,41ca04885df8cf1f7acdd88350d3b871c9e598f033a9ec561968afc12d2e8b96,0.659936,0.000000103,0.659936,0.890873,0.492706,1.000000,0.770833,0.600000,1.000000,0.126923,0.000000,1.500000,3.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.500000,0.812500,1.000000,5.000000,4.000000,5.328000
R28,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_conservative,amt_small_controlled,14,138275049,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1395_response_only.mid,84dceeb912b4fae053c44a10a6e1fc1943b26f3e45085bf160c65559d1d6b4a6,0.878772,0.000000472,0.878772,0.908730,0.857077,1.000000,0.808333,0.755556,1.000000,0.855349,0.813559,2.170951,5.000000,1.000000,0.111111,0.000000,1.000000,1.000000,0.900000,0.900000,0.625000,1.000000,8.000000,10.000000,4.752000
P022,public_midi_extract,POP909,chord_arpeggio_polyphonic,two_bar_pop909_piano,pentatonic_conservative,amt_small_controlled,15,82275890,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1396_response_only.mid,f5d4d2b1e4e1eeac01b935c5904f1a8c5c5f2572c72a4642150ada6a8a817f5a,0.796063,0.000000128,0.796063,0.840939,0.763566,1.000000,0.665972,0.557143,1.000000,0.755253,0.768473,2.289246,5.000000,1.000000,0.142857,0.000000,1.000000,1.000000,0.933333,0.533333,0.531250,1.000000,10.000000,15.000000,5.160000
P016,public_midi_extract,POP909,expressive_rubato,two_bar_pop909_bridge,pentatonic_conservative,amt_small_controlled,11,76271836,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1397_response_only.mid,e763147425f930890b6595b2173072dcbf138a6a54e336abd2108929be098e7a,0.817660,0.000000355,0.817660,0.916667,0.745965,1.000000,0.825000,0.850000,1.000000,0.708939,0.204082,1.921928,4.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.600000,0.875000,1.000000,4.000000,5.000000,5.160000
R07,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_conservative,amt_small_controlled,10,117270950,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1398_response_only.mid,d57dea6806590829c2cf088a1deec294d0351a2001be9c8efdc2ae1d65bdea06,0.856291,0.000000242,0.856291,0.904762,0.821191,1.000000,0.800000,0.800000,0.777778,0.791474,0.970399,2.246439,5.000000,1.000000,0.000000,0.111111,2.000000,1.000000,0.900000,1.000000,0.500000,1.000000,5.000000,10.000000,4.800000
R27,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_conservative,amt_small_controlled,9,137270001,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1399_response_only.mid,44b41bb2fbd0a8926c2a20bed3934178145746401920b2a9a41fe8422b6fd5c9,0.810011,0.000000051,0.810011,0.925595,0.726312,1.000000,0.843750,0.785714,0.857143,0.611048,0.571429,1.806239,4.000000,1.000000,0.000000,0.071429,2.000000,1.000000,1.000000,1.000000,0.531250,1.000000,5.000000,15.000000,4.980000
P020,public_midi_extract,POP909,expressive_rubato,two_bar_pop909_bridge,pentatonic_conservative,amt_small_controlled,13,80273866,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S139_response_only.mid,46399a55d69f1fe92cf5e9c1dba66748871e7bdebc4150dc0f1007e31812db03,0.721218,0.000000448,0.721218,0.674603,0.754974,0.833333,0.500000,0.566667,1.000000,0.781899,0.664193,2.257756,5.000000,1.000000,0.083333,0.000000,1.000000,0.500000,0.923077,0.076923,0.500000,1.000000,9.000000,13.000000,5.400000
R38,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_conservative,amt_small_controlled,4,148264989,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1400_response_only.mid,5f365aec1fe4731addf9c215c6cf9ef7e778c9b3a05c71d70b9267d028c4feac,0.866840,0.000000123,0.866840,0.930556,0.820701,1.000000,0.854167,0.723077,1.000000,0.845995,0.674136,2.182006,5.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,0.562500,1.000000,5.000000,14.000000,4.800000
R01,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_conservative,amt_small_controlled,13,111273959,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1401_response_only.mid,5e8fb576cd2cd5bde476cc67d6131e69fc9fc797c3d16685fcf7b068feb7cdc4,0.758753,0.000000230,0.758753,0.890873,0.663079,1.000000,0.770833,0.880000,0.400000,0.597248,0.785714,1.789929,4.000000,1.000000,0.000000,0.200000,3.000000,1.000000,1.000000,1.000000,0.312500,1.000000,5.000000,11.000000,4.800000
P028,public_midi_extract,POP909,chord_arpeggio_polyphonic,two_bar_pop909_piano,pentatonic_conservative,amt_small_controlled,2,88262791,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1402_response_only.mid,71a546d64efe89fefad1e9f4736bd314075a4dcff57b719bfcd3d94c1f9b60de,0.801506,0.000000163,0.801506,0.950397,0.693688,1.000000,0.895833,0.650000,0.833333,0.634477,0.631791,1.833927,4.000000,1.000000,0.000000,0.083333,2.000000,1.000000,1.000000,1.000000,0.687500,1.000000,5.000000,13.000000,5.160000
P015,public_midi_extract,POP909,expressive_rubato,two_bar_pop909_bridge,pentatonic_conservative,amt_small_controlled,12,75272842,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1403_response_only.mid,0222f0d67c40ed37828f6defb491b7c021fa10de1ec745b9ac13e5ad7df14fe7,0.802972,0.000000419,0.802972,0.826389,0.786014,1.000000,0.635417,0.472727,1.000000,0.953813,0.772636,2.054585,5.000000,1.000000,0.090909,0.000000,1.000000,1.000000,0.833333,0.416667,0.656250,1.000000,8.000000,12.000000,5.400000
P009,public_midi_extract,POP909,clear_motif_melody,two_bar_pop909_melody,pentatonic_conservative,amt_small_controlled,6,69266770,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1404_response_only.mid,992c7cbbe34cafff64d8064d432df526c96436c814236599e4ed899e8640f906,0.719910,0.000000204,0.719910,0.722002,0.718395,0.833333,0.599537,0.575000,0.750000,0.682821,0.975741,1.891061,4.000000,1.000000,0.125000,0.125000,2.000000,0.500000,0.666667,0.444444,0.687500,1.000000,8.000000,9.000000,5.400000
A02,artificial_stress,calls_50,modal_question,copied_from_call50,pentatonic_conservative,amt_small_controlled,3,52263692,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1405_response_only.mid,99124b05fd694881fdaa34741b05cc181eadbe78cbb9e9391ffeef45714fab8e,0.846288,0.000000428,0.846288,0.791667,0.885841,1.000000,0.562500,1.000000,1.000000,0.840312,0.561439,2.188722,5.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.687500,1.000000,3.000000,12.000000,4.716000
R13,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_conservative,amt_small_controlled,8,123268950,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1406_response_only.mid,00bdc7b1c7b27ead733d1dcf4364d254b6e487d77e1a2076c1b17c7b0c3678be,0.793349,0.000000265,0.793349,0.920635,0.701177,1.000000,0.833333,0.880000,0.400000,0.721066,0.833333,1.936260,4.000000,1.000000,0.000000,0.200000,3.000000,1.000000,1.000000,1.000000,0.500000,1.000000,5.000000,11.000000,4.980000
P016,public_midi_extract,POP909,expressive_rubato,two_bar_pop909_bridge,pentatonic_conservative,amt_small_controlled,9,76269818,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1407_response_only.mid,72f8b2e60469bfb43d738bcd74bd787b824c30d3f55757714a12871472ae78f4,0.712913,0.000000142,0.712913,0.805556,0.645827,0.666667,0.958333,0.850000,0.500000,0.708939,0.423280,1.921928,4.000000,1.000000,0.000000,0.250000,2.000000,0.000000,1.000000,1.000000,0.875000,1.000000,4.000000,5.000000,5.160000
R35,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_conservative,amt_small_controlled,5,145265989,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1408_response_only.mid,2d5bb0c75b144630f8194b2b5084f68b3458119403b111c4236bf936738b52a9,0.755798,0.000000049,0.755798,0.920635,0.636433,1.000000,0.833333,0.600000,0.428571,0.695156,0.952381,1.905639,4.000000,1.000000,0.142857,0.285714,2.000000,1.000000,1.000000,1.000000,0.500000,1.000000,8.000000,8.000000,5.280000
R30,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_conservative,amt_small_controlled,11,140272028,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1409_response_only.mid,3b1d382ac2f8ad855d7d2e13e9ccf34bad827d3c389e257a57c97e674996083a,0.779913,0.000000409,0.779913,0.900794,0.692378,1.000000,0.791667,0.907692,0.492308,0.710840,0.599078,1.924174,4.000000,1.000000,0.000000,0.153846,3.000000,1.000000,1.000000,1.000000,0.375000,1.000000,5.000000,14.000000,4.800000
P042,public_midi_extract,POP909,chromatic_outside,two_bar_pop909_piano,pentatonic_conservative,amt_small_controlled,8,102268887,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S140_response_only.mid,6ff896802841db0b097116701608ceb16581bce14f571edf9fcbc4a41e628905,0.736403,0.000000237,0.736403,0.706349,0.758166,0.666667,0.750000,0.733333,0.866667,0.873587,0.467678,2.149397,5.000000,1.000000,0.066667,0.066667,2.000000,0.000000,0.812500,0.875000,0.562500,1.000000,9.000000,16.000000,4.980000
P018,public_midi_extract,POP909,expressive_rubato,two_bar_pop909_bridge,pentatonic_conservative,amt_small_controlled,10,78270833,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1410_response_only.mid,efbd74af5ff9726c5bbbe550237d2542895d8d0ebfec27ae316cc3aa0788f90c,0.731517,0.000000218,0.731517,0.770075,0.703596,1.000000,0.517157,0.587500,0.875000,0.782615,0.527697,2.256909,5.000000,1.000000,0.000000,0.062500,2.000000,1.000000,0.411765,0.764706,0.375000,1.000000,5.000000,17.000000,5.580000
P023,public_midi_extract,POP909,chord_arpeggio_polyphonic,two_bar_pop909_piano,pentatonic_conservative,amt_small_controlled,3,83263785,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1411_response_only.mid,4a6feded45b1eb817acae6dc4f6e060082d6efc14abcc1c3155804d39a9db0ff,0.741733,0.000000482,0.741733,0.937169,0.600211,1.000000,0.868056,0.542857,0.714286,0.512254,0.644068,1.689482,4.000000,1.000000,0.071429,0.142857,2.000000,1.000000,0.933333,0.733333,0.937500,1.000000,9.000000,15.000000,5.004000
R03,real_public_dataset,calls_50,real_two_bar_monophonic_major_minor,copied_from_call50,pentatonic_conservative,amt_small_controlled,2,113262866,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1412_response_only.mid,9837c3f141a21934cf2786bb38a48ded7358793ae4daf714780d6767a162454a,0.812302,0.000000086,0.812302,0.919643,0.734572,1.000000,0.831250,0.800000,0.355556,0.896830,0.996068,2.121928,5.000000,1.000000,0.000000,0.222222,3.000000,1.000000,0.900000,1.000000,0.593750,1.000000,5.000000,10.000000,5.160000
P039,public_midi_extract,POP909,chromatic_outside,two_bar_pop909_piano,pentatonic_conservative,amt_small_controlled,7,99267869,A0_A6_shared_ablation_batch,A6,structural_compliance_v1.1,S1413_response_only.mid,d4a0c7dc147f847ce146f6d6037574eea496e5ad0ac9629113dfbf862029f444,0.656793,0.000000421,0.656793,0.675265,0.643418,0.833333,0.501389,0.457143,0.714286,0.980894,0.392857,2.022580,5.000000,1.000000,0.071429,0.142857,2.000000,0.500000,0.133333,0.933333,0.437500,1.000000,10.000000,15.000000,5.688000
